1515, 2927, 10, 1.937, 0.799, 3, 3.097, -3.097
1515, 4388, 3, 0.000, 0.000, 3, 0.000, 0.000
1515, 5013, 1, 0.000, -0.000, 3, 11.132, -0.571
1515, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1515, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1515, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1515, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1515, 6223, 7, 1.002, -0.998, 3, 5.302, -3.295
1516, 4388, 3, 0.000, 0.000, 3, 0.001, 0.001
1516, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1516, 5433, 1, 1.192, 0.240, 3, 7.006, -6.349
1516, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1516, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1516, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1516, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1516, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1516, 6223, 7, 0.045, -0.956, 3, 5.302, -3.295
1517, 4388, 3, 0.001, 0.001, 3, 0.006, 0.004
1517, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1517, 5410, 3, 11.132, -0.571, 1, 1.409, 0.217
1517, 5433, 1, 1.409, 0.217, 3, 7.006, -6.349
1517, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1517, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1517, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1517, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1517, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1517, 6223, 7, 0.000, -0.045, 3, 5.302, -3.295
1517, 6330, 7, 5.229, 1.098, 6, 9.320, -1.410
1518, 4388, 3, 0.006, 0.004, 3, 0.000, -0.006
1518, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1518, 5410, 3, 11.132, -0.571, 1, 1.595, 0.186
1518, 5523, 3, 7.006, -6.349, 1, 1.595, 0.186
1518, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1518, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1518, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1518, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1518, 6191, 3, 11.453, -9.505, 3, 7.067, -4.541
1518, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1518, 6223, 7, 0.000, -0.000, 3, 5.302, -3.295
1519, 4388, 3, 0.000, -0.006, 3, 0.009, 0.009
1519, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1519, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1519, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1519, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1519, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1519, 6191, 3, 11.453, -11.453, 3, 7.067, -4.541
1519, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1519, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1520, 4388, 3, 0.009, 0.009, 3, 0.000, -0.009
1520, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1520, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1520, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1520, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1520, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1520, 6191, 3, 11.453, -11.453, 3, 7.067, -7.067
1520, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1520, 6223, 7, 0.000, -0.000, 3, 5.302, -3.295
1521, 4388, 3, 0.000, -0.009, 3, 0.011, 0.011
1521, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1521, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1521, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1521, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1521, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1521, 6191, 3, 11.453, -11.453, 3, 7.067, -5.978
1521, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1521, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1521, 6259, 3, 2.818, 1.711, 3, 2.654, 1.493
1521, 6321, 3, 2.654, 1.493, 3, 6.208, -6.208
1522, 4388, 3, 0.011, 0.011, 3, 0.000, -0.011
1522, 4896, 8, 4.682, -3.547, 11, 7.515, -2.996
1522, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1522, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1522, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1522, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1522, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1522, 6186, 3, 6.208, -6.208, 3, 0.561, -2.093
1522, 6191, 3, 11.453, -11.453, 3, 7.067, -4.297
1522, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1522, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1522, 6229, 3, 6.958, -1.502, 6, 10.673, -10.673
1523, 4388, 3, 0.000, -0.011, 3, 0.011, 0.011
1523, 4424, 3, 3.458, 1.886, 3, 12.436, 2.788
1523, 4896, 8, 0.000, -4.682, 11, 7.515, -2.996
1523, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1523, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1523, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1523, 5999, 3, 2.142, 0.174, 3, 5.271, 2.276
1523, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1523, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1523, 6186, 3, 6.208, -6.208, 3, 0.026, -0.535
1523, 6191, 3, 11.453, -11.453, 3, 7.067, -6.706
1523, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1523, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1523, 6229, 3, 0.697, -5.028, 3, 4.994, -4.994
1524, 4388, 3, 0.011, 0.011, 3, 0.040, 0.029
1524, 4896, 8, 0.332, 0.332, 11, 7.515, -2.996
1524, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1524, 5268, 12, 1.161, 0.108, 3, 7.006, -6.349
1524, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1524, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1524, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1524, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1524, 6191, 3, 11.453, -11.453, 3, 7.067, -6.706
1524, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1524, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1525, 4388, 3, 0.040, 0.029, 3, 0.406, 0.365
1525, 4896, 8, 0.176, -0.157, 11, 7.515, -2.996
1525, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1525, 5440, 3, 4.310, -0.458, 3, 7.339, 2.571
1525, 5523, 3, 7.006, -6.349, 12, 1.255, 0.094
1525, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1525, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1525, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1525, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1525, 6191, 3, 11.453, -11.453, 3, 7.067, -6.706
1525, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1525, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1525, 6276, 6, 4.533, -9.281, 6, 9.830, -5.472
1526, 4388, 3, 0.406, 0.365, 3, 0.923, 0.517
1526, 4896, 8, 0.003, -0.173, 11, 7.515, -2.996
1526, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1526, 5468, 3, 7.067, -6.706, 8, 1.186, -2.525
1526, 5500, 3, 1.505, -5.788, 3, 4.456, 0.146
1526, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1526, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1526, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1526, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1526, 6191, 3, 11.453, -11.453, 8, 1.186, -2.525
1526, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1526, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1526, 6276, 6, 3.883, -3.314, 6, 7.364, 1.802
1527, 4388, 3, 0.923, 0.517, 7, 0.948, 0.025
1527, 4896, 8, 0.000, -0.003, 11, 7.515, -2.996
1527, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1527, 5468, 3, 7.067, -6.706, 8, 0.165, -1.021
1527, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1527, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1527, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1527, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1527, 6191, 3, 11.453, -11.453, 3, 7.067, -6.706
1527, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1527, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1528, 4388, 3, 0.948, 0.025, 3, 0.602, -0.346
1528, 4896, 8, 0.001, 0.001, 11, 7.515, -2.996
1528, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1528, 5468, 3, 7.067, -6.706, 8, 0.182, 0.017
1528, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1528, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1528, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1528, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1528, 6191, 3, 11.453, -11.453, 3, 7.067, -6.706
1528, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1528, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1529, 4388, 3, 0.602, -0.346, 3, 0.218, -0.384
1529, 4896, 8, 0.000, -0.001, 11, 7.515, -2.996
1529, 4932, 12, 0.887, 0.072, 3, 7.006, -6.349
1529, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1529, 5468, 3, 7.067, -6.706, 3, 6.845, -4.513
1529, 5858, 3, 6.845, -4.513, 8, 0.364, 0.182
1529, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1529, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1529, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1529, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1529, 6191, 3, 11.453, -11.453, 3, 7.067, -6.706
1529, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1529, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1529, 6351, 6, 6.949, -3.651, 3, 1.508, -9.431
1530, 4388, 3, 0.218, -0.384, 3, 0.200, -0.019
1530, 4896, 8, 0.001, 0.001, 11, 7.515, -2.996
1530, 4987, 1, 0.952, 0.250, 6, 9.281, -9.281
1530, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1530, 5523, 3, 7.006, -6.349, 12, 0.952, 0.065
1530, 5990, 3, 0.000, 0.000, 7, 4.557, -4.557
1530, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1530, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1530, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1530, 6191, 3, 1.844, -9.609, 3, 5.610, -3.396
1530, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1530, 6223, 7, 0.000, 0.000, 3, 5.302, -3.295
1530, 6259, 3, 2.818, 1.711, 7, 2.044, 0.892
1530, 6309, 7, 2.044, 0.892, 3, 6.208, -6.208
1530, 6351, 6, 6.949, -3.651, 3, 3.372, 1.864
1531, 4388, 3, 0.200, -0.019, 3, 0.437, 0.238
1531, 4896, 8, 0.000, -0.001, 11, 7.515, -2.996
1531, 4987, 1, 1.192, 0.240, 6, 9.281, -9.281
1531, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1531, 5523, 3, 7.006, -6.349, 12, 1.010, 0.058
1531, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1531, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1531, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1531, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1531, 6223, 7, 0.000, 0.000, 3, 0.000, 1.107
1531, 6259, 3, 2.818, 1.711, 7, 0.700, -1.344
1531, 6309, 7, 0.700, -1.344, 3, 6.208, -6.208
1531, 6388, 7, 5.229, 1.098, 6, 9.320, -9.320
1531, 6420, 5, 2.068, 0.961, 3, 5.055, 2.237
1532, 4388, 3, 0.437, 0.238, 3, 0.398, -0.040
1532, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1532, 4901, 8, 1.324, -0.605, 6, 9.281, -9.281
1532, 4987, 1, 1.409, 0.217, 6, 9.281, -9.281
1532, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1532, 5523, 3, 7.006, -6.349, 12, 1.010, 0.058
1532, 5995, 7, 5.286, -3.749, 1, 1.409, 0.217
1532, 6023, 3, 0.000, 0.000, 3, 1.107, 1.107
1532, 6148, 3, 0.000, 0.000, 3, 1.107, 1.107
1532, 6162, 3, 0.000, 0.000, 3, 1.107, 1.107
1532, 6186, 3, 6.208, -6.208, 7, 0.041, -0.659
1532, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1532, 6223, 7, 0.000, 0.000, 3, 1.107, 1.107
1532, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1533, 4241, 6, 9.281, -9.281, 1, 1.595, 0.186
1533, 4388, 3, 0.398, -0.040, 3, 0.168, -0.229
1533, 4896, 8, 0.000, -0.000, 11, 7.515, -2.996
1533, 4901, 8, 2.081, 0.757, 6, 9.281, -9.281
1533, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1533, 5858, 3, 0.586, -2.130, 6, 9.281, -9.281
1533, 5995, 7, 5.286, -3.749, 1, 1.595, 0.186
1533, 6023, 3, 0.000, 0.000, 3, 1.097, -0.010
1533, 6148, 3, 0.000, 0.000, 3, 1.097, -0.010
1533, 6162, 3, 0.000, 0.000, 3, 1.097, -0.010
1533, 6186, 3, 6.208, -6.208, 7, 0.000, -0.041
1533, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1533, 6223, 7, 0.000, 0.000, 3, 1.097, -0.010
1533, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1534, 4241, 6, 9.281, -9.281, 1, 1.747, 0.152
1534, 4388, 3, 0.168, -0.229, 3, 0.023, -0.145
1534, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1534, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1534, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1534, 5858, 3, 1.787, 1.201, 6, 9.281, -9.281
1534, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1534, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1534, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1534, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1534, 6191, 3, 2.320, 0.870, 7, 5.286, -3.749
1534, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1534, 6223, 7, 0.000, 0.000, 3, 0.000, 0.000
1534, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1535, 4388, 3, 0.023, -0.145, 3, 0.000, -0.023
1535, 4896, 8, 0.000, -0.000, 11, 7.515, -2.996
1535, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1535, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1535, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1535, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1535, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1535, 6186, 3, 6.208, -6.208, 7, 0.000, -0.000
1535, 6191, 3, 4.433, 2.113, 3, 1.830, 0.043
1535, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1535, 6223, 7, 0.000, 0.000, 3, 0.000, 0.000
1535, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1536, 4388, 3, 0.000, -0.023, 3, 0.012, 0.012
1536, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1536, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1536, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1536, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1536, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1536, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1536, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1536, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1536, 6223, 7, 0.000, 0.000, 3, 0.000, 0.000
1536, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1537, 4388, 3, 0.012, 0.012, 3, 0.000, -0.012
1537, 4896, 8, 0.000, -0.000, 11, 7.515, -2.996
1537, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1537, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1537, 5468, 3, 0.732, -2.321, 6, 9.281, -9.281
1537, 5523, 3, 7.006, -6.349, 12, 1.481, 0.004
1537, 5995, 7, 5.286, -3.749, 3, 0.995, 0.995
1537, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1537, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1537, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1537, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1537, 6223, 7, 0.000, 0.000, 3, 0.000, 0.000
1537, 6381, 12, 0.421, -0.693, 8, 3.267, 0.837
1537, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1537, 6390, 12, 0.587, -0.560, 8, 3.267, 0.837
1538, 4388, 3, 0.000, -0.012, 3, 0.006, 0.006
1538, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1538, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1538, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1538, 5468, 3, 0.092, -0.640, 6, 9.281, -9.281
1538, 5523, 3, 7.006, -6.349, 12, 1.485, 0.003
1538, 5995, 7, 5.286, -3.749, 3, 0.092, -0.640
1538, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1538, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1538, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1538, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1538, 6223, 7, 0.000, 0.000, 3, 0.000, 0.000
1538, 6330, 7, 6.263, 1.034, 3, 0.908, -2.455
1538, 6355, 8, 3.267, 0.837, 12, 0.531, 0.110
1538, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1539, 4388, 3, 0.006, 0.006, 3, 0.000, -0.006
1539, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1539, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1539, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1539, 5468, 3, 0.566, 0.474, 6, 9.281, -9.281
1539, 5995, 7, 5.286, -3.749, 3, 0.566, 0.474
1539, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1539, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1539, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1539, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1539, 6223, 7, 0.000, 0.000, 3, 0.000, 0.000
1539, 6330, 7, 6.263, 1.034, 3, 0.068, -0.840
1539, 6355, 8, 3.267, 0.837, 12, 0.644, 0.112
1539, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1540, 4388, 3, 0.000, -0.006, 3, 0.003, 0.003
1540, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1540, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1540, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1540, 5468, 3, 0.199, -0.367, 6, 9.281, -9.281
1540, 5995, 7, 5.286, -3.749, 3, 0.199, -0.367
1540, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1540, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1540, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1540, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1540, 6223, 7, 0.000, 0.000, 3, 0.000, 0.000
1540, 6330, 7, 6.263, 1.034, 3, 0.000, -0.068
1540, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1541, 4388, 3, 0.003, 0.003, 3, 0.000, -0.003
1541, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1541, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1541, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1541, 5468, 3, 0.021, -0.178, 6, 9.281, -9.281
1541, 5995, 7, 5.286, -3.749, 3, 0.021, -0.178
1541, 6148, 3, 0.000, 0.000, 3, 0.000, 0.000
1541, 6162, 3, 0.000, 0.000, 3, 0.000, 0.000
1541, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1541, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1541, 6223, 7, 0.000, 0.000, 3, 0.000, 0.000
1541, 6330, 7, 6.263, 1.034, 3, 0.000, -0.000
1541, 6388, 7, 2.661, -2.568, 3, 3.363, -3.825
1541, 6420, 5, 1.978, -3.280, 3, 0.000, -0.018
1542, 4388, 3, 0.000, -0.003, 3, 0.002, 0.002
1542, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1542, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1542, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1542, 5308, 3, 2.760, -7.541, 4, 6.828, -6.423
1542, 5468, 3, 0.000, -0.021, 6, 9.281, -9.281
1542, 5995, 7, 5.286, -3.749, 3, 0.000, -0.021
1542, 6148, 3, 0.001, 0.001, 3, 0.001, 0.001
1542, 6162, 3, 0.001, 0.001, 3, 0.001, 0.001
1542, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1542, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1542, 6223, 7, 0.001, 0.001, 3, 0.001, 0.001
1542, 6330, 7, 6.263, 1.034, 3, 0.000, 0.000
1542, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1542, 6420, 5, 0.000, -1.978, 3, 0.009, 0.009
1543, 4388, 3, 0.002, 0.002, 3, 0.000, -0.002
1543, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1543, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1543, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1543, 5282, 1, 1.192, 0.240, 3, 7.006, -6.349
1543, 5468, 3, 0.000, -0.000, 6, 9.281, -9.281
1543, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1543, 6148, 3, 0.008, 0.006, 3, 0.008, 0.006
1543, 6162, 3, 0.008, 0.006, 3, 0.008, 0.006
1543, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1543, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1543, 6223, 7, 0.008, 0.006, 3, 0.008, 0.006
1543, 6330, 7, 6.263, 1.034, 3, 0.000, -0.000
1543, 6388, 7, 2.661, -2.568, 3, 0.348, 0.348
1543, 6420, 5, 0.878, 0.878, 3, 0.000, -0.009
1544, 4388, 3, 0.000, -0.002, 3, 0.001, 0.001
1544, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1544, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1544, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1544, 5282, 1, 1.409, 0.217, 3, 7.006, -6.349
1544, 5410, 3, 11.132, -0.571, 1, 1.409, 0.217
1544, 5468, 3, 0.000, 0.000, 6, 9.281, -9.281
1544, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1544, 6148, 3, 0.034, 0.026, 3, 0.034, 0.026
1544, 6162, 3, 0.034, 0.026, 3, 0.034, 0.026
1544, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1544, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1544, 6223, 7, 0.034, 0.026, 3, 0.034, 0.026
1544, 6330, 7, 6.263, 1.034, 3, 0.000, 0.000
1544, 6388, 7, 2.661, -2.568, 3, 0.010, -0.338
1544, 6420, 5, 0.064, -0.814, 3, 0.004, 0.004
1545, 4388, 3, 0.001, 0.001, 3, 0.000, -0.001
1545, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1545, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1545, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1545, 5410, 3, 11.132, -0.571, 1, 1.595, 0.186
1545, 5468, 3, 0.000, 0.000, 6, 9.281, -9.281
1545, 5523, 3, 7.006, -6.349, 1, 1.595, 0.186
1545, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1545, 6148, 3, 0.084, 0.050, 3, 0.084, 0.050
1545, 6162, 3, 0.084, 0.050, 3, 0.084, 0.050
1545, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1545, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1545, 6223, 7, 0.084, 0.050, 3, 0.084, 0.050
1545, 6330, 7, 6.263, 1.034, 3, 0.000, -0.000
1545, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1545, 6420, 5, 0.000, -0.064, 3, 0.000, -0.004
1546, 4388, 3, 0.000, -0.001, 3, 0.000, 0.000
1546, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1546, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1546, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1546, 5468, 3, 0.000, 0.000, 6, 9.281, -9.281
1546, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1546, 6148, 3, 0.119, 0.035, 3, 0.119, 0.035
1546, 6162, 3, 0.119, 0.035, 3, 0.119, 0.035
1546, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1546, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1546, 6223, 7, 0.119, 0.035, 3, 0.119, 0.035
1546, 6330, 7, 6.263, 1.034, 3, 0.000, 0.000
1546, 6388, 7, 2.661, -2.568, 3, 0.005, 0.005
1546, 6420, 5, 0.000, -0.000, 3, 0.002, 0.002
1547, 4388, 3, 0.000, 0.000, 3, 0.000, -0.000
1547, 4896, 8, 0.000, 0.000, 11, 7.515, -2.996
1547, 4901, 8, 2.907, 0.826, 6, 9.281, -9.281
1547, 5013, 1, 0.000, 0.000, 3, 11.132, -0.571
1547, 5468, 3, 0.000, 0.000, 6, 9.281, -9.281
1547, 5995, 7, 5.286, -3.749, 6, 9.281, -9.281
1547, 6148, 3, 0.097, -0.022, 3, 0.097, -0.022
1547, 6162, 3, 0.097, -0.022, 3, 0.097, -0.022
1547, 6186, 3, 6.208, -6.208, 7, 0.000, 0.000
1547, 6211, 3, 7.418, -7.360, 9, 4.176, 1.112
1547, 6223, 7, 0.097, -0.022, 3, 0.097, -0.022
1547, 6330, 7, 6.263, 1.034, 3, 0.000, -0.000
1547, 6364, 3, 5.470, -5.470, 12, 1.134, 0.000
1547, 6388, 7, 2.661, -2.568, 7, 6.263, 1.034
1547, 6420, 5, 0.000, 0.000, 3, 0.000, -0.002
1547, 6469, 7, 5.229, 1.098, 6, 9.320, -0.849
